"";"year";"month";"day";"ice";"date"
"14664";2013;2;23;3820246;2013-02-23
"14665";2013;2;24;3813312;2013-02-24
"14666";2013;2;25;3901997;2013-02-25
"14667";2013;2;26;3903454;2013-02-26
"14668";2013;2;27;3904911;2013-02-27
"14669";2013;2;28;3962468;2013-02-28
"14670";2013;3;1;4042366;2013-03-01
"14671";2013;3;2;4100717;2013-03-02
"14672";2013;3;3;4154076;2013-03-03
"14673";2013;3;4;4217605;2013-03-04
"14674";2013;3;5;4281134;2013-03-05
"14675";2013;3;6;4344664;2013-03-06
"14676";2013;3;7;4456814;2013-03-07
"14677";2013;3;8;4568964;2013-03-08
"14678";2013;3;9;4681115;2013-03-09
"14679";2013;3;10;4761345;2013-03-10
"14680";2013;3;11;4834905;2013-03-11
"14681";2013;3;12;4935736;2013-03-12
"14682";2013;3;13;4981185;2013-03-13
"14683";2013;3;14;5026634;2013-03-14
"14684";2013;3;15;5080464;2013-03-15
"14685";2013;3;16;5168330;2013-03-16
"14686";2013;3;17;5251603;2013-03-17
"14687";2013;3;18;5332244;2013-03-18
"14688";2013;3;19;5376724;2013-03-19
"14689";2013;3;20;5456487;2013-03-20
"14690";2013;3;21;5441561;2013-03-21
"14691";2013;3;22;5535529;2013-03-22
"14692";2013;3;23;5626875;2013-03-23
"14693";2013;3;24;5700387;2013-03-24
"14694";2013;3;25;5779295;2013-03-25
"14695";2013;3;26;5874844;2013-03-26
"14696";2013;3;27;5918213;2013-03-27
"14697";2013;3;28;5960358;2013-03-28
"14698";2013;3;29;6083656;2013-03-29
"14699";2013;3;30;6171732;2013-03-30
"14700";2013;3;31;6232330;2013-03-31
"14701";2013;4;1;6343856;2013-04-01
"14702";2013;4;2;6467102;2013-04-02
"14703";2013;4;3;6580852;2013-04-03
"14704";2013;4;4;6641683;2013-04-04
"14705";2013;4;5;6725474;2013-04-05
"14706";2013;4;6;6859825;2013-04-06
"14707";2013;4;7;6964864;2013-04-07
"14708";2013;4;8;7061591;2013-04-08
"14709";2013;4;9;7182337;2013-04-09
"14710";2013;4;10;7270658;2013-04-10
"14711";2013;4;11;7317429;2013-04-11
"14712";2013;4;12;7416107;2013-04-12
"14713";2013;4;13;7501464;2013-04-13
"14714";2013;4;14;7585360;2013-04-14
"14715";2013;4;15;7663542;2013-04-15
"14716";2013;4;16;7700392;2013-04-16
"14717";2013;4;17;7756896;2013-04-17
"14718";2013;4;18;7961862;2013-04-18
"14719";2013;4;19;8024479;2013-04-19
"14720";2013;4;20;8073438;2013-04-20
"14721";2013;4;21;8123917;2013-04-21
"14722";2013;4;22;8250448;2013-04-22
"14723";2013;4;23;8390773;2013-04-23
"14724";2013;4;24;8484353;2013-04-24
"14725";2013;4;25;8607302;2013-04-25
"14726";2013;4;26;8704402;2013-04-26
"14727";2013;4;27;8824524;2013-04-27
"14728";2013;4;28;8938509;2013-04-28
"14729";2013;4;29;9088540;2013-04-29
"14730";2013;4;30;9200490;2013-04-30
"14731";2013;5;1;9325213;2013-05-01
"14732";2013;5;2;9396200;2013-05-02
"14733";2013;5;3;9541998;2013-05-03
"14734";2013;5;4;9713952;2013-05-04
"14735";2013;5;5;9783946;2013-05-05
"14736";2013;5;6;9900464;2013-05-06
"14737";2013;5;7;10051265;2013-05-07
"14738";2013;5;8;10161989;2013-05-08
"14739";2013;5;9;10312343;2013-05-09
"14740";2013;5;10;10415239;2013-05-10
"14741";2013;5;11;10521964;2013-05-11
"14742";2013;5;12;10628689;2013-05-12
"14743";2013;5;13;10734414;2013-05-13
"14744";2013;5;14;10841140;2013-05-14
"14745";2013;5;15;10948865;2013-05-15
"14746";2013;5;16;11018041;2013-05-16
"14747";2013;5;17;11115398;2013-05-17
"14748";2013;5;18;11228913;2013-05-18
"14749";2013;5;19;11392638;2013-05-19
"14750";2013;5;20;11566435;2013-05-20
"14751";2013;5;21;11696882;2013-05-21
"14752";2013;5;22;11809478;2013-05-22
"14753";2013;5;23;11861749;2013-05-23
"14754";2013;5;24;11956342;2013-05-24
"14755";2013;5;25;12040698;2013-05-25
"14756";2013;5;26;12169518;2013-05-26
"14757";2013;5;27;12263085;2013-05-27
"14758";2013;5;28;12253629;2013-05-28
"14759";2013;5;29;12279335;2013-05-29
"14760";2013;5;30;12421206;2013-05-30
"14761";2013;5;31;12584756;2013-05-31
"14762";2013;6;1;12650522;2013-06-01
"14763";2013;6;2;12758631;2013-06-02
"14764";2013;6;3;12996136;2013-06-03
"14765";2013;6;4;13217359;2013-06-04
"14766";2013;6;5;13351532;2013-06-05
"14767";2013;6;6;13463667;2013-06-06
"14768";2013;6;7;13551259;2013-06-07
"14769";2013;6;8;13570688;2013-06-08
"14770";2013;6;9;13683385;2013-06-09
"14771";2013;6;10;13741437;2013-06-10
"14772";2013;6;11;13788079;2013-06-11
"14773";2013;6;12;13829953;2013-06-12
"14774";2013;6;13;13990501;2013-06-13
"14775";2013;6;14;14119599;2013-06-14
"14776";2013;6;15;14299460;2013-06-15
"14777";2013;6;16;14478715;2013-06-16
"14778";2013;6;17;14549669;2013-06-17
"14779";2013;6;18;14693411;2013-06-18
"14780";2013;6;19;14693106;2013-06-19
"14781";2013;6;20;14642324;2013-06-20
"14782";2013;6;21;14774388;2013-06-21
"14783";2013;6;22;14837963;2013-06-22
"14784";2013;6;23;14961479;2013-06-23
"14785";2013;6;24;15008735;2013-06-24
"14786";2013;6;25;15065228;2013-06-25
"14787";2013;6;26;15247442;2013-06-26
"14788";2013;6;27;15335305;2013-06-27
"14789";2013;6;28;15442809;2013-06-28
"14790";2013;6;29;15579940;2013-06-29
"14791";2013;6;30;15587169;2013-06-30
"14792";2013;7;1;15691740;2013-07-01
"14793";2013;7;2;15677480;2013-07-02
"14794";2013;7;3;15755820;2013-07-03
"14795";2013;7;4;15840229;2013-07-04
"14796";2013;7;5;15986824;2013-07-05
"14797";2013;7;6;16094798;2013-07-06
"14798";2013;7;7;16287198;2013-07-07
"14799";2013;7;8;16347630;2013-07-08
"14800";2013;7;9;16468658;2013-07-09
"14801";2013;7;10;16529434;2013-07-10
"14802";2013;7;11;16632065;2013-07-11
"14803";2013;7;12;16591872;2013-07-12
"14804";2013;7;13;16732616;2013-07-13
"14805";2013;7;14;16861184;2013-07-14
"14806";2013;7;15;16957994;2013-07-15
"14807";2013;7;16;16996244;2013-07-16
"14808";2013;7;17;16993500;2013-07-17
"14809";2013;7;18;16999316;2013-07-18
"14810";2013;7;19;17013216;2013-07-19
"14811";2013;7;20;17109804;2013-07-20
"14812";2013;7;21;17237156;2013-07-21
"14813";2013;7;22;17357672;2013-07-22
"14814";2013;7;23;17316780;2013-07-23
"14815";2013;7;24;17364414;2013-07-24
"14816";2013;7;25;17456116;2013-07-25
"14817";2013;7;26;17566594;2013-07-26
"14818";2013;7;27;17653172;2013-07-27
"14819";2013;7;28;17778150;2013-07-28
"14820";2013;7;29;17912520;2013-07-29
"14821";2013;7;30;18063780;2013-07-30
"14822";2013;7;31;18130968;2013-07-31
"14823";2013;8;1;18143212;2013-08-01
"14824";2013;8;2;18183862;2013-08-02
"14825";2013;8;3;18267014;2013-08-03
"14826";2013;8;4;18195742;2013-08-04
"14827";2013;8;5;18192526;2013-08-05
"14828";2013;8;6;18086634;2013-08-06
"14829";2013;8;7;18102970;2013-08-07
"14830";2013;8;8;18244832;2013-08-08
"14831";2013;8;9;18461390;2013-08-09
"14832";2013;8;10;18572662;2013-08-10
"14833";2013;8;11;18603574;2013-08-11
"14834";2013;8;12;18662566;2013-08-12
"14835";2013;8;13;18753392;2013-08-13
"14836";2013;8;14;18789706;2013-08-14
"14837";2013;8;15;18901522;2013-08-15
"14838";2013;8;16;18906906;2013-08-16
"14839";2013;8;17;18869382;2013-08-17
"14840";2013;8;18;18861626;2013-08-18
"14841";2013;8;19;18926324;2013-08-19
"14842";2013;8;20;18987878;2013-08-20
"14843";2013;8;21;19014624;2013-08-21
"14844";2013;8;22;19029368;2013-08-22
"14845";2013;8;23;19087354;2013-08-23
"14846";2013;8;24;19108912;2013-08-24
"14847";2013;8;25;19177454;2013-08-25
"14848";2013;8;26;19180092;2013-08-26
"14849";2013;8;27;19186556;2013-08-27
"14850";2013;8;28;19243324;2013-08-28
"14851";2013;8;29;19222000;2013-08-29
"14852";2013;8;30;19191864;2013-08-30
"14853";2013;8;31;19177458;2013-08-31
"14854";2013;9;1;19225644;2013-09-01
"14855";2013;9;2;19289822;2013-09-02
"14856";2013;9;3;19331576;2013-09-03
"14857";2013;9;4;19336646;2013-09-04
"14858";2013;9;5;19311868;2013-09-05
"14859";2013;9;6;19197728;2013-09-06
"14860";2013;9;7;19196282;2013-09-07
"14861";2013;9;8;19238072;2013-09-08
"14862";2013;9;9;19257282;2013-09-09
"14863";2013;9;10;19385022;2013-09-10
"14864";2013;9;11;19464378;2013-09-11
"14865";2013;9;12;19501754;2013-09-12
"14866";2013;9;13;19510698;2013-09-13
"14867";2013;9;14;19647700;2013-09-14
"14868";2013;9;15;19655500;2013-09-15
"14869";2013;9;16;19615160;2013-09-16
"14870";2013;9;17;19621738;2013-09-17
"14871";2013;9;18;19647184;2013-09-18
"14872";2013;9;19;19582630;2013-09-19
"14873";2013;9;20;19602846;2013-09-20
"14874";2013;9;21;19614574;2013-09-21
"14875";2013;9;22;19659488;2013-09-22
"14876";2013;9;23;19636948;2013-09-23
"14877";2013;9;24;19576746;2013-09-24
"14878";2013;9;25;19583010;2013-09-25
"14879";2013;9;26;19562026;2013-09-26
"14880";2013;9;27;19600934;2013-09-27
"14881";2013;9;28;19605198;2013-09-28
"14882";2013;9;29;19561030;2013-09-29
"14883";2013;9;30;19575554;2013-09-30
"14884";2013;10;1;19613844;2013-10-01
"14885";2013;10;2;19583448;2013-10-02
"14886";2013;10;3;19577566;2013-10-03
"14887";2013;10;4;19496612;2013-10-04
"14888";2013;10;5;19427744;2013-10-05
"14889";2013;10;6;19414052;2013-10-06
"14890";2013;10;7;19381068;2013-10-07
"14891";2013;10;8;19454970;2013-10-08
"14892";2013;10;9;19473300;2013-10-09
"14893";2013;10;10;19501664;2013-10-10
"14894";2013;10;11;19503688;2013-10-11
"14895";2013;10;12;19378334;2013-10-12
"14896";2013;10;13;19384440;2013-10-13
"14897";2013;10;14;19393214;2013-10-14
"14898";2013;10;15;19409434;2013-10-15
"14899";2013;10;16;19297262;2013-10-16
"14900";2013;10;17;19223388;2013-10-17
"14901";2013;10;18;19229858;2013-10-18
"14902";2013;10;19;19144706;2013-10-19
"14903";2013;10;20;19010714;2013-10-20
"14904";2013;10;21;18871182;2013-10-21
"14905";2013;10;22;18742696;2013-10-22
"14906";2013;10;23;18597000;2013-10-23
"14907";2013;10;24;18544898;2013-10-24
"14908";2013;10;25;18616636;2013-10-25
"14909";2013;10;26;18605684;2013-10-26
"14910";2013;10;27;18577936;2013-10-27
"14911";2013;10;28;18509402;2013-10-28
"14912";2013;10;29;18429334;2013-10-29
"14913";2013;10;30;18382752;2013-10-30
"14914";2013;10;31;18399494;2013-10-31
"14915";2013;11;1;18373348;2013-11-01
"14916";2013;11;2;18312720;2013-11-02
"14917";2013;11;3;18216598;2013-11-03
"14918";2013;11;4;18086324;2013-11-04
"14919";2013;11;5;18009478;2013-11-05
"14920";2013;11;6;17926950;2013-11-06
"14921";2013;11;7;17890686;2013-11-07
"14922";2013;11;8;17780686;2013-11-08
"14923";2013;11;9;17709798;2013-11-09
"14924";2013;11;10;17577522;2013-11-10
"14925";2013;11;11;17496540;2013-11-11
"14926";2013;11;12;17335072;2013-11-12
"14927";2013;11;13;17169194;2013-11-13
"14928";2013;11;14;16907236;2013-11-14
"14929";2013;11;15;16837808;2013-11-15
"14930";2013;11;16;16832670;2013-11-16
"14931";2013;11;17;16625938;2013-11-17
"14932";2013;11;18;16471199;2013-11-18
"14933";2013;11;19;16283203;2013-11-19
"14934";2013;11;20;16166665;2013-11-20
"14935";2013;11;21;16061161;2013-11-21
"14936";2013;11;22;15942826;2013-11-22
"14937";2013;11;23;15885696;2013-11-23
"14938";2013;11;24;15654085;2013-11-24
"14939";2013;11;25;15448545;2013-11-25
"14940";2013;11;26;15344375;2013-11-26
"14941";2013;11;27;15068951;2013-11-27
"14942";2013;11;28;15004938;2013-11-28
"14943";2013;11;29;14861604;2013-11-29
"14944";2013;11;30;14598471;2013-11-30
"14945";2013;12;1;14508710;2013-12-01
"14946";2013;12;2;14332607;2013-12-02
"14947";2013;12;3;14089366;2013-12-03
"14948";2013;12;4;13894468;2013-12-04
"14949";2013;12;5;13815483;2013-12-05
"14950";2013;12;6;13553423;2013-12-06
"14951";2013;12;7;13340150;2013-12-07
"14952";2013;12;8;13228692;2013-12-08
"14953";2013;12;9;13052407;2013-12-09
"14954";2013;12;10;12724598;2013-12-10
"14955";2013;12;11;12434664;2013-12-11
"14956";2013;12;12;12207816;2013-12-12
"14957";2013;12;13;12115719;2013-12-13
"14958";2013;12;14;11897393;2013-12-14
"14959";2013;12;15;11765164;2013-12-15
"14960";2013;12;16;11659991;2013-12-16
"14961";2013;12;17;11495706;2013-12-17
"14962";2013;12;18;11292321;2013-12-18
"14963";2013;12;19;11004088;2013-12-19
"14964";2013;12;20;10883946;2013-12-20
"14965";2013;12;21;10612267;2013-12-21
"14966";2013;12;22;10376760;2013-12-22
"14967";2013;12;23;10094281;2013-12-23
"14968";2013;12;24;9745528;2013-12-24
"14969";2013;12;25;9396774;2013-12-25
"14970";2013;12;26;9197410;2013-12-26
"14971";2013;12;27;9032223;2013-12-27
"14972";2013;12;28;8827897;2013-12-28
"14973";2013;12;29;8609079;2013-12-29
"14974";2013;12;30;8266632;2013-12-30
"14975";2013;12;31;8084692;2013-12-31
"14976";2014;1;1;8164501;2014-01-01
"14977";2014;1;2;8033969;2014-01-02
"14978";2014;1;3;7865396;2014-01-03
"14979";2014;1;4;7664890;2014-01-04
"14980";2014;1;5;7512480;2014-01-05
"14981";2014;1;6;7383928;2014-01-06
"14982";2014;1;7;7199605;2014-01-07
"14983";2014;1;8;7015281;2014-01-08
"14984";2014;1;9;6857775;2014-01-09
"14985";2014;1;10;6710556;2014-01-10
"14986";2014;1;11;6614954;2014-01-11
"14987";2014;1;12;6495751;2014-01-12
"14988";2014;1;13;6325158;2014-01-13
"14989";2014;1;14;6245139;2014-01-14
"14990";2014;1;15;6152114;2014-01-15
"14991";2014;1;16;6059089;2014-01-16
"14992";2014;1;17;5897846;2014-01-17
"14993";2014;1;18;5736602;2014-01-18
"14994";2014;1;19;5635732;2014-01-19
"14995";2014;1;20;5491058;2014-01-20
"14996";2014;1;21;5346384;2014-01-21
"14997";2014;1;22;5350162;2014-01-22
"14998";2014;1;23;5221926;2014-01-23
"14999";2014;1;24;5126286;2014-01-24
"15000";2014;1;25;5030646;2014-01-25
"15001";2014;1;26;4880842;2014-01-26
"15002";2014;1;27;4731037;2014-01-27
"15003";2014;1;28;4668919;2014-01-28
"15004";2014;1;29;4541363;2014-01-29
"15005";2014;1;30;4490821;2014-01-30
"15006";2014;1;31;4447532;2014-01-31
"15007";2014;2;1;4370410;2014-02-01
"15008";2014;2;2;4338315;2014-02-02
"15009";2014;2;3;4241068;2014-02-03
"15010";2014;2;4;4204705;2014-02-04
"15011";2014;2;5;4235265;2014-02-05
"15012";2014;2;6;4216260;2014-02-06
"15013";2014;2;7;4128993;2014-02-07
"15014";2014;2;8;4041725;2014-02-08
"15015";2014;2;9;3954457;2014-02-09
"15016";2014;2;10;3867189;2014-02-10
"15017";2014;2;11;3793561;2014-02-11
"15018";2014;2;12;3725622;2014-02-12
"15019";2014;2;13;3762572;2014-02-13
"15020";2014;2;14;3737057;2014-02-14
"15021";2014;2;15;3678818;2014-02-15
"15022";2014;2;16;3704636;2014-02-16
"15023";2014;2;17;3734242;2014-02-17
"15024";2014;2;18;3696935;2014-02-18
"15025";2014;2;19;3659627;2014-02-19
"15026";2014;2;20;3653841;2014-02-20
"15027";2014;2;21;3619561;2014-02-21
"15028";2014;2;22;3634491;2014-02-22
"15029";2014;2;23;3685459;2014-02-23
"15030";2014;2;24;3713223;2014-02-24
"15031";2014;2;25;3817201;2014-02-25
"15032";2014;2;26;3819244;2014-02-26
"15033";2014;2;27;3821287;2014-02-27
"15034";2014;2;28;3823330;2014-02-28
"15035";2014;3;1;3815747;2014-03-01
"15036";2014;3;2;3920309;2014-03-02
"15037";2014;3;3;3962721;2014-03-03
"15038";2014;3;4;4052368;2014-03-04
"15039";2014;3;5;4129974;2014-03-05
"15040";2014;3;6;4228179;2014-03-06
"15041";2014;3;7;4278340;2014-03-07
"15042";2014;3;8;4369531;2014-03-08
"15043";2014;3;9;4425207;2014-03-09
"15044";2014;3;10;4469872;2014-03-10
"15045";2014;3;11;4526193;2014-03-11
"15046";2014;3;12;4596705;2014-03-12
"15047";2014;3;13;4660229;2014-03-13
"15048";2014;3;14;4689668;2014-03-14
"15049";2014;3;15;4750816;2014-03-15
"15050";2014;3;16;4842302;2014-03-16
"15051";2014;3;17;4910344;2014-03-17
"15052";2014;3;18;4956058;2014-03-18
"15053";2014;3;19;5121176;2014-03-19
"15054";2014;3;20;5226327;2014-03-20
"15055";2014;3;21;5294407;2014-03-21
"15056";2014;3;22;5413667;2014-03-22
"15057";2014;3;23;5571915;2014-03-23
"15058";2014;3;24;5710217;2014-03-24
"15059";2014;3;25;5797965;2014-03-25
"15060";2014;3;26;5948646;2014-03-26
"15061";2014;3;27;6099327;2014-03-27
"15062";2014;3;28;6250009;2014-03-28
"15063";2014;3;29;6351995;2014-03-29
"15064";2014;3;30;6462850;2014-03-30
"15065";2014;3;31;6565511;2014-03-31
"15066";2014;4;1;6656805;2014-04-01
"15067";2014;4;2;6756705;2014-04-02
"15068";2014;4;3;6911505;2014-04-03
"15069";2014;4;4;7025494;2014-04-04
"15070";2014;4;5;7188777;2014-04-05
"15071";2014;4;6;7323211;2014-04-06
"15072";2014;4;7;7457484;2014-04-07
"15073";2014;4;8;7609460;2014-04-08
"15074";2014;4;9;7761437;2014-04-09
"15075";2014;4;10;7846994;2014-04-10
"15076";2014;4;11;8019209;2014-04-11
"15077";2014;4;12;8115882;2014-04-12
"15078";2014;4;13;8223534;2014-04-13
"15079";2014;4;14;8313053;2014-04-14
"15080";2014;4;15;8442350;2014-04-15
"15081";2014;4;16;8610183;2014-04-16
"15082";2014;4;17;8760507;2014-04-17
"15083";2014;4;18;8848807;2014-04-18
"15084";2014;4;19;8964245;2014-04-19
"15085";2014;4;20;9025781;2014-04-20
"15086";2014;4;21;9149282;2014-04-21
"15087";2014;4;22;9177363;2014-04-22
"15088";2014;4;23;9212785;2014-04-23
"15089";2014;4;24;9305195;2014-04-24
"15090";2014;4;25;9422498;2014-04-25
"15091";2014;4;26;9513596;2014-04-26
"15092";2014;4;27;9646466;2014-04-27
"15093";2014;4;28;9739445;2014-04-28
"15094";2014;4;29;9796664;2014-04-29
"15095";2014;4;30;9943279;2014-04-30
"15096";2014;5;1;10073890;2014-05-01
"15097";2014;5;2;10187688;2014-05-02
"15098";2014;5;3;10393870;2014-05-03
"15099";2014;5;4;10548650;2014-05-04
"15100";2014;5;5;10702791;2014-05-05
"15101";2014;5;6;10784803;2014-05-06
"15102";2014;5;7;10786568;2014-05-07
"15103";2014;5;8;10909790;2014-05-08
"15104";2014;5;9;11025551;2014-05-09
"15105";2014;5;10;11048647;2014-05-10
"15106";2014;5;11;11042497;2014-05-11
"15107";2014;5;12;11244333;2014-05-12
"15108";2014;5;13;11256201;2014-05-13
"15109";2014;5;14;11385451;2014-05-14
"15110";2014;5;15;11494220;2014-05-15
"15111";2014;5;16;11553282;2014-05-16
"15112";2014;5;17;11690785;2014-05-17
"15113";2014;5;18;11846455;2014-05-18
"15114";2014;5;19;12023850;2014-05-19
"15115";2014;5;20;12120012;2014-05-20
"15116";2014;5;21;12231507;2014-05-21
"15117";2014;5;22;12328246;2014-05-22
"15118";2014;5;23;12445157;2014-05-23
"15119";2014;5;24;12596984;2014-05-24
"15120";2014;5;25;12606930;2014-05-25
"15121";2014;5;26;12626505;2014-05-26
"15122";2014;5;27;12655024;2014-05-27
"15123";2014;5;28;12754451;2014-05-28
"15124";2014;5;29;12847649;2014-05-29
"15125";2014;5;30;12927129;2014-05-30
"15126";2014;5;31;13074436;2014-05-31
"15127";2014;6;1;13222119;2014-06-01
"15128";2014;6;2;13369515;2014-06-02
"15129";2014;6;3;13493057;2014-06-03
"15130";2014;6;4;13650818;2014-06-04
"15131";2014;6;5;13677101;2014-06-05
"15132";2014;6;6;13756201;2014-06-06
"15133";2014;6;7;13909235;2014-06-07
"15134";2014;6;8;14027212;2014-06-08
"15135";2014;6;9;14061804;2014-06-09
"15136";2014;6;10;14139207;2014-06-10
"15137";2014;6;11;14217054;2014-06-11
"15138";2014;6;12;14363222;2014-06-12
"15139";2014;6;13;14376521;2014-06-13
"15140";2014;6;14;14470875;2014-06-14
"15141";2014;6;15;14632191;2014-06-15
"15142";2014;6;16;14808855;2014-06-16
"15143";2014;6;17;14982740;2014-06-17
"15144";2014;6;18;15105550;2014-06-18
"15145";2014;6;19;15182981;2014-06-19
"15146";2014;6;20;15361435;2014-06-20
"15147";2014;6;21;15541681;2014-06-21
"15148";2014;6;22;15628730;2014-06-22
"15149";2014;6;23;15712072;2014-06-23
"15150";2014;6;24;15763412;2014-06-24
"15151";2014;6;25;15858079;2014-06-25
"15152";2014;6;26;16020041;2014-06-26
"15153";2014;6;27;16072026;2014-06-27
"15154";2014;6;28;16203029;2014-06-28
"15155";2014;6;29;16244572;2014-06-29
"15156";2014;6;30;16388829;2014-06-30
"15157";2014;7;1;16478374;2014-07-01
"15158";2014;7;2;16557786;2014-07-02
"15159";2014;7;3;16652492;2014-07-03
"15160";2014;7;4;16700393;2014-07-04
"15161";2014;7;5;16777119;2014-07-05
"15162";2014;7;6;16777007;2014-07-06
"15163";2014;7;7;16807846;2014-07-07
"15164";2014;7;8;16786446;2014-07-08
"15165";2014;7;9;16661250;2014-07-09
"15166";2014;7;10;16638248;2014-07-10
"15167";2014;7;11;16612841;2014-07-11
"15168";2014;7;12;16758572;2014-07-12
"15169";2014;7;13;16847170;2014-07-13
"15170";2014;7;14;16934364;2014-07-14
"15171";2014;7;15;16928768;2014-07-15
"15172";2014;7;16;16933406;2014-07-16
"15173";2014;7;17;16947640;2014-07-17
"15174";2014;7;18;17149106;2014-07-18
"15175";2014;7;19;17273524;2014-07-19
"15176";2014;7;20;17429716;2014-07-20
"15177";2014;7;21;17523552;2014-07-21
"15178";2014;7;22;17656000;2014-07-22
"15179";2014;7;23;17783214;2014-07-23
"15180";2014;7;24;17852122;2014-07-24
"15181";2014;7;25;17947866;2014-07-25
"15182";2014;7;26;18030304;2014-07-26
"15183";2014;7;27;17953714;2014-07-27
"15184";2014;7;28;18061372;2014-07-28
"15185";2014;7;29;18087656;2014-07-29
"15186";2014;7;30;18235070;2014-07-30
"15187";2014;7;31;18313460;2014-07-31
"15188";2014;8;1;18374014;2014-08-01
"15189";2014;8;2;18421396;2014-08-02
"15190";2014;8;3;18545794;2014-08-03
"15191";2014;8;4;18752602;2014-08-04
"15192";2014;8;5;18702530;2014-08-05
"15193";2014;8;6;18653776;2014-08-06
"15194";2014;8;7;18744082;2014-08-07
"15195";2014;8;8;18832182;2014-08-08
"15196";2014;8;9;18864014;2014-08-09
"15197";2014;8;10;18832632;2014-08-10
"15198";2014;8;11;18943960;2014-08-11
"15199";2014;8;12;18958226;2014-08-12
"15200";2014;8;13;18993148;2014-08-13
"15201";2014;8;14;19094472;2014-08-14
"15202";2014;8;15;19158520;2014-08-15
"15203";2014;8;16;19044604;2014-08-16
"15204";2014;8;17;19085388;2014-08-17
"15205";2014;8;18;19101376;2014-08-18
"15206";2014;8;19;19120104;2014-08-19
"15207";2014;8;20;19126114;2014-08-20
"15208";2014;8;21;19181974;2014-08-21
"15209";2014;8;22;19238804;2014-08-22
"15210";2014;8;23;19249092;2014-08-23
"15211";2014;8;24;19166718;2014-08-24
"15212";2014;8;25;19078444;2014-08-25
"15213";2014;8;26;19052112;2014-08-26
"15214";2014;8;27;19144742;2014-08-27
"15215";2014;8;28;19241872;2014-08-28
"15216";2014;8;29;19299818;2014-08-29
"15217";2014;8;30;19284192;2014-08-30
"15218";2014;8;31;19231776;2014-08-31
"15219";2014;9;1;19205714;2014-09-01
"15220";2014;9;2;19199948;2014-09-02
"15221";2014;9;3;19238198;2014-09-03
"15222";2014;9;4;19321342;2014-09-04
"15223";2014;9;5;19432936;2014-09-05
"15224";2014;9;6;19487388;2014-09-06
"15225";2014;9;7;19439898;2014-09-07
"15226";2014;9;8;19495032;2014-09-08
"15227";2014;9;9;19643864;2014-09-09
"15228";2014;9;10;19635768;2014-09-10
"15229";2014;9;11;19672466;2014-09-11
"15230";2014;9;12;19853696;2014-09-12
"15231";2014;9;13;19958454;2014-09-13
"15232";2014;9;14;20001114;2014-09-14
"15233";2014;9;15;20067862;2014-09-15
"15234";2014;9;16;20187472;2014-09-16
"15235";2014;9;17;20257566;2014-09-17
"15236";2014;9;18;20209762;2014-09-18
"15237";2014;9;19;20276664;2014-09-19
"15238";2014;9;20;20252884;2014-09-20
"15239";2014;9;21;20193764;2014-09-21
"15240";2014;9;22;20131714;2014-09-22
"15241";2014;9;23;20142872;2014-09-23
"15242";2014;9;24;20046120;2014-09-24
"15243";2014;9;25;20089812;2014-09-25
"15244";2014;9;26;20122276;2014-09-26
"15245";2014;9;27;20081240;2014-09-27
"15246";2014;9;28;20041026;2014-09-28
"15247";2014;9;29;19885048;2014-09-29
"15248";2014;9;30;19814214;2014-09-30
"15249";2014;10;1;19725764;2014-10-01
"15250";2014;10;2;19698698;2014-10-02
"15251";2014;10;3;19657382;2014-10-03
"15252";2014;10;4;19622744;2014-10-04
"15253";2014;10;5;19684794;2014-10-05
"15254";2014;10;6;19728620;2014-10-06
"15255";2014;10;7;19600312;2014-10-07
"15256";2014;10;8;19562182;2014-10-08
"15257";2014;10;9;19541360;2014-10-09
"15258";2014;10;10;19437936;2014-10-10
"15259";2014;10;11;19368664;2014-10-11
"15260";2014;10;12;19308060;2014-10-12
"15261";2014;10;13;19249538;2014-10-13
"15262";2014;10;14;19112104;2014-10-14
"15263";2014;10;15;19039012;2014-10-15
"15264";2014;10;16;18992266;2014-10-16
"15265";2014;10;17;18932038;2014-10-17
"15266";2014;10;18;18824638;2014-10-18
"15267";2014;10;19;18821394;2014-10-19
"15268";2014;10;20;18687756;2014-10-20
"15269";2014;10;21;18642460;2014-10-21
"15270";2014;10;22;18609586;2014-10-22
"15271";2014;10;23;18724732;2014-10-23
"15272";2014;10;24;18682832;2014-10-24
"15273";2014;10;25;18626084;2014-10-25
"15274";2014;10;26;18580294;2014-10-26
"15275";2014;10;27;18527162;2014-10-27
"15276";2014;10;28;18457100;2014-10-28
"15277";2014;10;29;18332672;2014-10-29
"15278";2014;10;30;18304164;2014-10-30
"15279";2014;10;31;18128836;2014-10-31
"15280";2014;11;1;17920116;2014-11-01
"15281";2014;11;2;17800032;2014-11-02
"15282";2014;11;3;17703510;2014-11-03
"15283";2014;11;4;17584050;2014-11-04
"15284";2014;11;5;17488440;2014-11-05
"15285";2014;11;6;17425148;2014-11-06
"15286";2014;11;7;17309076;2014-11-07
"15287";2014;11;8;17163816;2014-11-08
"15288";2014;11;9;17003736;2014-11-09
"15289";2014;11;10;16955868;2014-11-10
"15290";2014;11;11;16839910;2014-11-11
"15291";2014;11;12;16817516;2014-11-12
"15292";2014;11;13;16614887;2014-11-13
"15293";2014;11;14;16571201;2014-11-14
"15294";2014;11;15;16441423;2014-11-15
"15295";2014;11;16;16194406;2014-11-16
"15296";2014;11;17;16013684;2014-11-17
"15297";2014;11;18;15930483;2014-11-18
"15298";2014;11;19;15708411;2014-11-19
